year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1980,8,58289,67714,1021224,1002032,11811,17.7,9311,14,211043,84847,126196,8.5,21.1,172659,72879,99780,7.3,17.2,38384,3.9,34.4,0,6584,6608,42272
1980,9,57618,65660,1252662,1230108,7588,11.6,6536,10,193568,61287,132281,5,15.7,148459,47926,100533,3.9,12.1,45109,3.6,24.2,0,4555,4596,23570
1980,10,9960,11553,210932,207717,1336,11.6,1316,11.4,31107,10687,20420,5.1,15,24677,9206,15471,4.4,11.9,6430,3.1,23.8,0,887,912,4646
1980,11,13579,15609,356697,350546,1881,12.1,1681,10.8,76569,16865,59704,4.8,21.8,64266,30157,34109,8.6,18.3,12303,3.5,36.6,0,1095,1099,7388
1980,12,175449,209299,2967576,2876515,36294,17.7,26347,12.9,654151,280362,373789,9.7,22.7,472028,187912,284116,6.5,16.4,182123,6.3,32.8,0,19499,19564,116237
1980,13,83550,102689,1738458,1717722,14164,13.9,12511,12.3,304903,112803,192100,6.6,17.8,263431,94098,169333,5.5,15.3,41472,2.5,30.6,0,8830,8872,47751
1980,15,16928,20428,304306,301662,3133,15.7,2175,10.9,54540,23273,31267,7.7,18.1,49252,17010,32242,5.6,16.3,5288,1.8,32.6,0,1460,1474,9700
1980,16,17303,20153,247846,260273,3034,15.1,2750,13.7,48433,18253,30180,7,18.6,73286,17393,55893,6.7,28.2,-24853,-9.6,37.2,0,1959,1967,9969
1980,17,179911,211102,4183504,4217678,24986,11.9,23577,11.2,586098,215886,370212,5.1,13.9,654447,198857,455590,4.7,15.5,-68349,-1.6,27.8,0,16442,16528,94862
1980,18,81885,99144,1835091,1861559,11526,11.6,10941,11,251818,93213,158605,5,13.5,304755,81454,223301,4.4,16.4,-52937,-2.9,27,0,7643,7678,39268
1980,19,55744,65655,910446,912862,7596,11.6,7178,10.9,135216,49534,85682,5.4,14.8,140048,48068,91980,5.3,15.3,-4832,-0.5,29.6,0,5314,5327,28356
1980,20,46259,54104,754768,749677,6614,12.2,6337,11.7,123771,44312,79459,5.9,16.5,113588,35520,78068,4.7,15.2,10183,1.3,30.4,0,4533,4544,22545
1980,21,51794,61164,1006243,1008844,7352,12,7328,12,155739,54317,101422,5.4,15.4,160940,47011,113929,4.7,16,-5201,-0.6,30.8,0,5357,5373,27406
1980,22,63540,75734,1247934,1230751,10605,14.1,8773,11.7,244016,84526,159490,6.9,19.8,209650,67602,142048,5.5,17,34366,2.8,34,0,6320,6352,39622
1980,23,19755,22728,318499,317263,2767,12.2,2669,11.7,50046,16871,33175,5.3,15.8,47574,16746,30828,5.3,15,2472,0.8,30,0,1847,1858,8536
1980,24,60818,72824,1297639,1264918,9130,12.6,8026,11.1,251882,102979,148903,8.1,19.9,186439,60634,125805,4.8,14.7,65443,5.2,29.4,0,5417,5452,31888
1980,25,97757,113339,2275717,2240113,12454,11,11065,9.8,373633,108466,265167,4.8,16.7,302426,100622,201804,4.5,13.5,71207,3.2,27,0,7517,7569,48711
1980,26,127746,153752,2884492,2970675,18601,12.1,17454,11.4,375656,145216,230440,4.9,12.6,548022,141689,406333,4.8,18.4,-172366,-5.8,25.2,0,12020,12061,67331
1980,27,70290,82639,1498449,1485092,9966,12.1,8541,10.4,244239,83873,160366,5.6,16.4,217526,72371,145155,4.9,14.6,26713,1.8,29.2,0,5943,5982,39022
1980,28,36522,43031,644585,645453,5798,13.5,5163,12.1,104381,39130,65251,6.1,16.2,106116,34627,71489,5.4,16.4,-1735,-0.2,32.4,0,3773,3796,19808
1980,29,82341,98096,1672016,1675551,11976,12.2,11547,11.8,254673,90438,164235,5.4,15.2,261742,84184,177558,5,15.6,-7069,-0.4,30.4,0,8152,8175,41837
1980,30,17716,20122,218673,223353,2881,14.3,2704,13.5,37996,16544,21452,7.4,17,47355,14751,32604,6.6,21.2,-9359,-4.2,34,0,1871,1877,9336
1980,31,32401,37357,512626,506227,4431,11.9,4154,11.1,85900,29418,56482,5.8,17,73101,23292,49809,4.6,14.4,12799,2.6,28.8,0,2975,2984,14816
1980,32,15349,17628,339259,329616,3424,19.9,2476,14.4,78567,32604,45963,9.9,23.8,59281,22959,36322,7,18,19286,5.8,36,0,1794,1801,16658
1980,33,18008,20168,328102,324251,2555,12.7,2334,11.6,55436,18453,36983,5.7,17.1,47734,17544,30190,5.4,14.7,7702,2.4,29.4,0,1673,1680,9598
1980,34,132229,150353,2544337,2525043,18197,12.2,15533,10.4,410594,136036,274558,5.4,16.3,372005,118892,253113,4.7,14.7,38589,1.6,29.4,0,10875,10916,57554
1980,35,22405,26027,329497,328118,4232,16.4,3553,13.8,67547,29283,38264,8.9,20.6,64789,24492,40297,7.5,19.7,2758,0.9,39.4,0,2525,2529,14673
1980,36,314756,355771,5967052,5917363,40390,11.4,39225,11,967442,314265,653177,5.3,16.3,868063,299760,568303,5.1,14.7,99379,1.6,29.4,0,28818,28890,158956
1980,37,89888,109508,1999791,1987793,13833,12.7,12450,11.4,295257,100195,195062,5,14.9,271261,86637,184624,4.4,13.6,23996,1.3,27.2,0,8890,8928,49232
1980,38,14083,15980,183099,180107,2066,13,1796,11.3,33532,13222,20310,7.3,18.6,27547,9864,17683,5.5,15.3,5985,3.3,30.6,0,1278,1279,6586
1980,39,156816,196046,3776304,3804434,21704,11.1,20489,10.5,521503,180741,340762,4.8,13.7,577762,163193,414569,4.3,15.2,-56259,-1.5,27.4,0,13738,13828,75324
1980,40,53632,62690,907304,885667,9559,15.4,7965,12.8,189486,76777,112709,8.7,21.4,146211,50040,96171,5.6,16.5,43275,4.9,33,0,5882,5909,30204
1980,41,51985,60350,854769,862668,9945,16.6,8603,14.4,163267,67750,95517,7.9,18.9,179065,56748,122317,6.6,20.8,-15798,-1.9,37.8,0,6111,6142,33183
1980,42,178050,214154,4034518,4023937,22725,10.6,22074,10.3,580109,194653,385456,4.8,14.4,558947,187083,371864,4.6,13.9,21162,0.5,27.8,0,15214,15277,86745
1980,44,18312,20296,340579,340732,2176,10.7,2090,10.3,47729,15152,32577,4.4,14,48034,13739,34295,4,14.1,-305,-0.1,28,0,1458,1459,7406
1980,45,44828,53663,970642,966652,7191,13.5,6322,11.9,143985,52357,91628,5.4,14.9,136005,42770,93235,4.4,14.1,7980,0.8,28.2,0,4506,4523,21057
1980,46,14644,16532,186819,186133,2055,12.5,1861,11.3,31107,12902,18205,6.9,16.7,29735,10454,19281,5.6,16,1372,0.7,32,0,1364,1368,6774
1980,47,68644,82393,1435307,1446071,11084,13.5,10167,12.4,224413,85396,139017,5.9,15.5,245940,77249,168691,5.3,17,-21527,-1.5,31,0,7237,7252,39821
1980,48,197685,252871,4643565,4605329,28133,10.5,41041,15.4,899014,272792,626222,5.9,19.5,822541,325548,496993,7.1,17.9,76473,1.6,35.8,0,30408,30581,192868
1980,49,23147,26906,420985,416185,4212,15.7,3807,14.2,81479,32842,48637,7.9,19.6,71880,27364,44516,6.6,17.3,9599,2.3,34.6,0,2679,2695,15646
1980,50,11514,12750,169637,166940,1650,13,1397,11,28962,9108,19854,5.5,17.3,23568,7223,16345,4.3,14.1,5394,3.2,28.2,0,1056,1058,4549
1980,51,77923,95152,1590041,1569312,12445,13.2,10827,11.5,260138,91874,168264,5.9,16.6,218681,70632,148049,4.5,13.9,41457,2.7,27.8,0,7573,7604,37651
1980,53,73963,86774,1258086,1236743,13672,15.9,11660,13.5,258160,93810,164350,7.6,20.9,215476,75091,140385,6.1,17.4,42684,3.5,34.8,0,8098,8126,43343
1980,54,27157,31780,486991,506933,3742,11.8,3670,11.5,71185,26326,44859,5.2,14,111071,24670,86401,4.9,21.9,-39886,-7.9,28,0,2621,2630,12632
1980,55,80369,93213,1617996,1618565,10359,11.1,9543,10.3,212634,73689,138945,4.6,13.1,213772,66085,147687,4.1,13.2,-1138,-0.1,26.2,0,6749,6781,35373
1980,56,10949,12307,147824,143420,2088,17.2,1610,13.3,34331,13712,20619,9.6,23.9,25523,9647,15876,6.7,17.8,8808,6.1,35.6,0,1172,1175,6648
1981,1,52537,63472,1039605,1049621,7958,12.3,9393,14.6,174471,71065,103406,6.8,16.6,194504,78574,115930,7.5,18.5,-20033,-1.9,33.2,0,6056,6081,37042
1981,2,7103,8280,111596,106843,1483,17.9,1346,16.3,30351,11891,18460,11.1,28.4,20845,9003,11842,8.4,19.5,9506,8.9,39,0,748,750,4444
1981,4,42386,51297,805602,796818,8972,17.5,8213,16.1,165420,69680,95740,8.7,20.8,147852,57938,89914,7.3,18.6,17568,2.2,37.2,0,5241,5257,30259
1981,5,35020,40299,576396,583104,5437,13.3,6135,15,94600,45053,49547,7.7,16.2,108016,37322,70694,6.4,18.5,-13416,-2.3,32.4,0,4014,4028,19401
1981,6,408296,488881,8250467,8216484,76970,15.7,77394,15.8,1702220,697924,1004296,8.5,20.7,1634253,664121,970132,8.1,19.9,67967,0.8,39.8,0,45631,45870,290588
1981,8,57790,67246,1033738,1018127,11493,17.1,11251,16.7,234518,100359,134159,9.9,23,203295,86924,116371,8.5,20,31223,3,40,0,7007,7038,45848
1981,9,56440,64128,1240056,1238902,7361,11.4,8281,12.8,178187,69959,108228,5.6,14.4,175879,67750,108129,5.5,14.2,2308,0.2,28.4,0,4738,4744,25687
1981,10,9711,11256,213163,211691,1287,11.3,1491,13.1,31803,12430,19373,5.9,15,28858,10638,18220,5,13.6,2945,1.4,27.2,0,839,842,4517
1981,11,13125,15045,340116,350933,1780,11.6,2197,14.4,59004,25205,33799,7.2,16.8,80639,50746,29893,14.5,23,-21635,-6.2,33.6,0,1185,1190,12551
1981,12,178229,212415,3093328,3023130,36194,17.2,31416,14.9,693224,286376,406848,9.5,22.9,552828,233028,319800,7.7,18.3,140396,4.6,36.6,0,20615,20707,120733
1981,13,81996,100924,1728952,1720604,13766,13.6,14436,14.2,324726,131926,192800,7.7,18.9,308030,123929,184101,7.2,17.9,16696,1,35.8,0,8849,8871,48310
1981,15,17068,20401,308153,305250,3004,14.7,2853,14,57564,27120,30444,8.9,18.9,51757,20992,30765,6.9,17,5807,1.9,34,0,1700,1733,10583
1981,16,16458,19220,255991,249835,2661,13.6,3213,16.4,60791,36105,24686,14.5,24.3,48478,18646,29832,7.5,19.4,12313,4.9,38.8,0,2057,2077,9980
1981,17,173456,203354,3963548,4025230,23353,11.3,28363,13.7,576861,226327,350534,5.6,14.3,700226,262965,437261,6.5,17.4,-123365,-3.1,28.6,0,16411,16530,109080
1981,18,78574,95257,1739703,1765161,10362,10.7,13032,13.5,248734,95733,153001,5.4,14.1,299651,107002,192649,6.1,17,-50917,-2.9,28.2,0,7689,7724,41916
1981,19,53753,63443,858521,873079,7022,10.9,8528,13.3,134191,67640,66551,7.7,15.4,163306,64606,98700,7.4,18.7,-29115,-3.3,30.8,0,5316,5338,25683
1981,20,45121,52694,749232,745440,6698,12.6,7471,14,132788,55112,77676,7.4,17.8,125203,47574,77629,6.4,16.8,7585,1,33.6,0,4605,4625,24088
1981,21,49845,58904,937976,947763,6989,11.7,8228,13.8,148958,58778,90180,6.2,15.7,168532,59124,109408,6.2,17.8,-19574,-2.1,31.4,0,5101,5118,26947
1981,22,63328,75341,1285030,1260827,10616,14.1,10238,13.6,266713,102189,164524,8.1,21.2,218306,81922,136384,6.5,17.3,48407,3.9,34.6,0,6453,6491,39080
1981,23,19124,21979,312617,311981,2595,11.6,3009,13.5,51676,17460,34216,5.6,16.6,50404,21246,29158,6.8,16.2,1272,0.4,32.4,0,1849,1858,8441
1981,24,59722,71454,1259431,1274202,8893,12.3,9807,13.6,214056,86128,127928,6.8,16.8,243598,85856,157742,6.7,19.1,-29542,-2.3,33.6,0,5568,5591,32202
1981,25,96207,111358,2254970,2258237,12140,10.8,13262,11.8,365386,124323,241063,5.5,16.2,371921,155893,216028,6.9,16.5,-6535,-0.3,32.4,0,7436,7478,57603
1981,26,123239,147897,2740390,2803016,17058,11.3,21371,14.2,386461,164917,221544,5.9,13.8,511712,185136,326576,6.6,18.3,-125251,-4.5,27.6,0,12000,12080,65260
1981,27,68792,80776,1455153,1463745,9426,11.6,10283,12.6,236325,98680,137645,6.7,16.1,253508,96612,156896,6.6,17.3,-17183,-1.2,32.2,0,5945,5974,41864
1981,28,35094,41403,596929,601751,5055,12,6049,14.4,94516,36426,58090,6.1,15.7,104160,36757,67403,6.1,17.3,-9644,-1.6,31.4,0,3941,3949,19855
1981,29,79610,94727,1606888,1617658,11591,12.1,13577,14.1,249434,101820,147614,6.3,15.4,270975,104283,166692,6.4,16.8,-21541,-1.4,30.8,0,8125,8152,41886
1981,30,17096,19400,199564,200389,2737,14,2913,14.9,38018,15819,22199,7.9,19,39668,17175,22493,8.6,19.8,-1650,-0.8,38,0,1814,1814,9491
1981,31,30843,35575,482167,481195,4086,11.3,4783,13.3,80149,32816,47333,6.8,16.7,78205,31634,46571,6.6,16.3,1944,0.4,32.6,0,2813,2818,13933
1981,32,15350,17684,331837,334378,3231,18.3,2969,16.8,70001,30703,39298,9.2,20.9,75082,28131,46951,8.4,22.5,-5081,-1.6,41.8,0,1861,1865,11907
1981,33,17552,19669,318581,317166,2592,13.1,2705,13.7,57850,21463,36387,6.8,18.2,55020,23388,31632,7.4,17.3,2830,0.9,34.6,0,1637,1640,9206
1981,34,129541,147091,2525170,2514614,17234,11.6,19125,12.9,427668,164353,263315,6.5,17,406557,166293,240264,6.6,16.2,21111,0.8,32.4,0,11363,11405,58818
1981,35,22016,25524,328578,325772,3920,15.2,4102,15.9,71388,29963,41425,9.2,21.9,65776,27958,37818,8.6,20.2,5612,1.7,40.4,0,2629,2639,15593
1981,36,307264,346561,5836639,5863075,38954,11.1,45617,13,958476,342824,615652,5.8,16.3,1011348,402960,608388,6.9,17.2,-52872,-0.9,32.6,0,28457,28582,155857
1981,37,87819,107167,1971468,1969863,13276,12.3,14696,13.6,302526,115719,186807,5.9,15.4,299317,117657,181660,6,15.2,3209,0.2,30.4,0,9063,9091,49490
1981,38,13540,15451,169676,170069,1970,12.7,2034,13.1,28944,13143,15801,7.7,17,29729,10837,18892,6.4,17.5,-785,-0.5,34,0,1252,1253,6111
1981,39,151549,189364,3538704,3614763,20372,10.6,25130,13.1,463854,188564,275290,5.2,12.8,615972,221202,394770,6.1,17,-152118,-4.2,25.6,0,13902,13974,77304
1981,40,53259,62100,916920,895255,9577,15.4,9210,14.8,193084,78769,114315,8.8,21.6,149754,64887,84867,7.2,16.7,43330,4.9,33.4,0,6098,6113,32564
1981,41,50418,58542,797176,813333,9000,15.2,9892,16.7,136960,66441,70519,8.2,16.8,169274,66911,102363,8.2,20.8,-32314,-4,33.6,0,6146,6168,34569
1981,42,170995,206128,3970075,3990867,20907,10,26648,12.7,580831,230435,350396,5.8,14.6,622415,229389,393026,5.7,15.6,-41584,-1,29.2,0,15340,15409,89073
1981,44,17844,19788,334633,337112,2141,10.7,2490,12.4,50089,19015,31074,5.6,14.9,55047,21071,33976,6.3,16.3,-4958,-1.4,29.8,0,1480,1484,8297
1981,45,43454,52248,950030,952413,6751,12.8,7636,14.5,142797,57347,85450,6,15,147562,58334,89228,6.1,15.5,-4765,-0.5,30,0,4655,4672,26164
1981,46,13978,15797,169100,171545,1766,11,2153,13.4,24814,11152,13662,6.5,14.5,29703,11471,18232,6.7,17.3,-4889,-2.8,29,0,1332,1336,6566
1981,47,66185,79678,1398718,1402963,10106,12.5,11610,14.4,228259,88057,140202,6.3,16.3,236748,89822,146926,6.4,16.9,-8489,-0.6,32.6,0,7417,7446,41706
1981,48,235061,290998,5037911,4881418,52881,19.5,34909,12.9,1099166,501831,597335,10.3,22.5,786182,310522,475660,6.4,16.1,312984,6.4,32.2,0,19813,19914,130920
1981,49,22651,26560,416677,416652,4220,15.8,4266,16,79898,36516,43382,8.8,19.2,79847,33280,46567,8,19.2,51,0,38.4,0,2642,2654,16753
1981,50,11047,12245,161841,161312,1529,12.4,1688,13.6,25156,8860,16296,5.5,15.6,24097,9342,14755,5.8,14.9,1059,0.7,29.8,0,1057,1061,5075
1981,51,76142,93275,1599052,1584952,12066,12.8,13077,13.9,286011,121100,164911,7.6,18,257811,111750,146061,7.1,16.3,28200,1.7,32.6,0,7760,7808,46490
1981,53,72260,84933,1219064,1222822,12593,14.7,13206,15.4,230928,97474,133454,8,18.9,238444,88118,150326,7.2,19.5,-7516,-0.6,37.8,0,7887,7921,41061
1981,54,26000,30607,468718,472597,3614,11.6,4381,14.1,70628,29849,40779,6.3,14.9,78386,28865,49521,6.1,16.6,-7758,-1.7,29.8,0,2784,2787,13077
1981,55,78246,90685,1537146,1562996,9717,10.6,11334,12.4,202631,83988,118643,5.4,13,254333,82699,171634,5.3,16.3,-51702,-3.3,26,0,6512,6536,33536
1981,56,11026,12416,152505,149256,2127,17.2,1892,15.3,37012,14593,22419,9.8,24.8,30514,11473,19041,7.7,20.4,6498,4.4,40.8,0,1229,1232,6489
1982,1,51522,63543,1031522,1034805,8797,13.8,7909,12.4,176891,74493,102398,7.2,17.1,183457,61139,122318,5.9,17.7,-6566,-0.6,34.2,0,4766,4769,27066
1982,2,7773,9205,126518,118838,2065,23.6,1107,12.6,40830,17321,23509,14.6,34.4,25469,9800,15669,8.2,21.4,15361,13,42.8,0,578,581,5328
1982,4,44297,54693,817640,810238,11013,20.8,7183,13.5,183305,96941,86364,12,22.6,168500,56239,112261,6.9,20.8,14805,1.8,41.6,0,3978,3985,23435
1982,5,34932,40901,573775,574573,6290,15.5,5166,12.7,99745,43592,56153,7.6,17.4,101341,33044,68297,5.8,17.6,-1596,-0.2,34.8,0,3056,3060,16433
1982,6,416191,507992,8504517,8369918,87504,17.5,63148,12.7,1868288,885107,983181,10.6,22.3,1599091,528107,1070984,6.3,19.1,269197,3.2,38.2,0,34912,34957,231305
1982,8,60029,71115,1126308,1079634,13916,20.1,9434,13.6,290178,159926,130252,14.8,26.9,196830,76711,120119,7.1,18.2,93348,8.7,36.4,0,5139,5143,32230
1982,9,57542,66275,1259365,1249422,8939,13.7,6250,9.6,194097,85599,108498,6.9,15.5,174211,51052,123159,4.1,13.9,19886,1.6,27.8,0,3650,3654,22434
1982,10,9916,11553,216011,214421,1581,13.9,1181,10.4,30498,13376,17122,6.2,14.2,27318,8779,18539,4.1,12.7,3180,1.5,25.4,0,654,658,3178
1982,11,13530,15588,335672,337863,2399,15.7,1742,11.4,60362,32007,28355,9.5,17.9,64744,18907,45837,5.6,19.2,-4382,-1.3,35.8,0,895,899,7992
1982,12,185530,224969,3140616,3115382,41939,19.2,27840,12.7,681328,328809,352519,10.6,21.9,630861,207889,422972,6.7,20.2,50467,1.7,40.4,0,16538,16564,107803
1982,13,82632,103584,1766506,1746103,16171,15.8,12488,12.2,333461,164904,168557,9.4,19.1,292655,98123,194532,5.6,16.8,40806,2.3,33.6,0,6852,6857,42437
1982,15,17268,21087,314115,311210,3299,15.9,2385,11.5,60819,33814,27005,10.9,19.5,55009,18885,36124,6.1,17.7,5810,1.8,35.4,0,1355,1355,8403
1982,16,16466,19542,243125,249220,3172,16.4,2593,13.4,53423,33570,19853,13.5,21.4,65613,15809,49804,6.3,26.3,-12190,-4.9,42.8,0,1410,1411,7459
1982,17,174325,207473,3891108,3926689,28330,13.8,22366,10.9,607297,290029,317268,7.4,15.5,678458,206661,471797,5.3,17.3,-71161,-1.8,31,0,12812,12832,79519
1982,18,78795,97062,1703197,1721423,12703,13.2,10129,10.5,236038,104257,131781,6.1,13.7,272491,76070,196421,4.4,15.8,-36453,-2.1,27.4,0,6023,6043,33776
1982,19,52341,62926,868365,862691,7827,12.4,7266,11.5,156286,66344,89942,7.7,18.1,144940,45349,99591,5.3,16.8,11346,1.3,33.6,0,4287,4288,20736
1982,20,45111,53513,746548,747358,7788,14.7,6272,11.8,120644,57129,63515,7.6,16.1,122263,43723,78540,5.9,16.4,-1619,-0.3,32.2,0,3726,3748,22223
1982,21,50099,60160,946083,941558,8819,14.8,6921,11.6,163898,73806,90092,7.8,17.4,154850,47197,107653,5,16.4,9048,1,32.8,0,4166,4169,21657
1982,22,65762,79321,1316595,1299399,13253,17.1,8666,11.2,276428,115725,160703,8.9,21.3,242035,82851,159184,6.4,18.6,34393,2.7,37.2,0,4926,4943,38900
1982,23,19075,22259,313927,312910,3021,13.7,2478,11.2,52874,24416,28458,7.8,16.9,50839,19412,31427,6.2,16.2,2035,0.7,32.4,0,1444,1451,9929
1982,24,60824,74001,1278562,1269170,10860,14.9,7704,10.6,227343,105052,122291,8.3,17.9,208559,64958,143601,5.1,16.4,18784,1.5,32.8,0,4262,4264,26919
1982,25,98109,115314,2326030,2298418,15227,13.4,10525,9.3,365422,151423,213999,6.6,15.9,310199,93518,216681,4.1,13.5,55223,2.4,27,0,5952,5958,41362
1982,26,122653,150153,2635256,2686748,20271,13.6,16684,11.2,378525,164822,213703,6.1,14.1,481509,146696,334813,5.5,17.9,-102984,-3.8,28.2,0,9216,9229,56011
1982,27,68675,82180,1436899,1444939,10871,13.3,8521,10.4,229840,95507,134333,6.6,15.9,245919,69598,176321,4.8,17,-16079,-1.1,31.8,0,4805,4815,28031
1982,28,34668,41635,583686,589553,5930,14.3,5009,12.1,88172,41572,46600,7.1,15,99905,33095,66810,5.6,16.9,-11733,-1.9,30,0,2958,2960,14335
1982,29,78834,95510,1656347,1628436,13326,14,11293,11.9,314869,155928,158941,9.6,19.3,259047,86408,172639,5.3,15.9,55822,3.4,31.8,0,6520,6539,37425
1982,30,17061,19631,199487,198996,3067,15.7,2495,12.8,41207,20332,20875,10.2,20.7,40224,13610,26614,6.8,20.2,983,0.5,40.4,0,1431,1434,7960
1982,31,30585,35795,478161,479305,4736,13.3,3882,10.9,77321,34562,42759,7.2,16.1,79609,24952,54657,5.2,16.6,-2288,-0.5,32.2,0,2349,2352,12190
1982,32,15932,18660,338172,334765,3672,20.2,2506,13.8,76892,38356,38536,11.5,23,70078,23514,46564,7,20.9,6814,2.1,41.8,0,1405,1406,10633
1982,33,17902,20303,330170,326448,3051,15.3,2179,10.9,54941,22879,32062,7,16.8,47497,16789,30708,5.1,14.5,7444,2.3,29,0,1280,1281,8359
1982,34,131653,151002,2573073,2548060,20649,13.8,15541,10.4,458679,176477,282202,6.9,18,408653,140547,268106,5.5,16,50026,2,32,0,8816,8825,50152
1982,35,22553,26590,340528,335011,4557,17.5,3230,12.4,72966,33986,38980,10.1,21.8,61932,23084,38848,6.9,18.5,11034,3.3,37,0,1883,1883,11201
1982,36,310167,353434,5972525,5903782,46848,13.4,36885,10.5,1018259,426844,591415,7.2,17.2,880773,296451,584322,5,14.9,137486,2.3,29.8,0,22086,22115,130309
1982,37,88649,109807,1976774,1971868,15544,14.3,11818,10.9,300060,142269,157791,7.2,15.2,290249,91037,199212,4.6,14.7,9811,0.5,29.4,0,7291,7306,39138
1982,38,13511,15672,173855,171440,2196,14.1,1717,11,30690,13504,17186,7.9,17.9,25859,8827,17032,5.1,15.1,4831,2.8,30.2,0,983,984,5189
1982,39,150708,191592,3475089,3505180,24425,12.8,20180,10.6,514307,225594,288713,6.4,14.7,574489,164332,410157,4.7,16.4,-60182,-1.7,29.4,0,10911,10928,65953
1982,40,55973,66080,979254,948317,12115,18.9,7610,11.9,223051,96625,126426,10.2,23.5,161176,57892,103284,6.1,17,61875,6.5,34,0,4620,4622,28924
1982,41,49234,58374,775837,784846,9585,16.4,8939,15.3,152083,74825,77258,9.5,19.4,170100,56123,113977,7.2,21.7,-18017,-2.3,38.8,0,4948,4966,26788
1982,42,170923,209556,3936128,3949692,26138,12.6,20399,9.8,607788,251276,356512,6.4,15.4,634915,185536,449379,4.7,16.1,-27127,-0.7,30.8,0,11478,11509,71664
1982,44,17893,20030,328919,331251,2457,12.3,2060,10.3,46766,20334,26432,6.1,14.1,51429,15245,36184,4.6,15.5,-4663,-1.4,28.2,0,1205,1206,7347
1982,45,43952,53823,925385,922408,8215,15.5,6099,11.5,152053,74256,77797,8.1,16.5,146098,44029,102069,4.8,15.8,5955,0.7,31.6,0,3771,3775,23566
1982,46,13675,15663,167476,167464,1956,12.4,1742,11.1,27787,13301,14486,7.9,16.6,27762,9221,18541,5.5,16.6,25,0,33.2,0,1049,1050,5077
1982,47,66173,81136,1390646,1394260,12311,15.3,9899,12.3,227027,109407,117620,7.8,16.3,234256,71640,162616,5.1,16.8,-7229,-0.5,32.6,0,5816,5823,34057
1982,48,247500,312429,5378890,5202572,58570,19.4,34622,11.5,1258325,585047,673278,11.2,24.2,905689,315744,589945,6.1,17.4,352636,6.8,34.8,0,20273,20290,141174
1982,49,22986,27574,425093,420691,4844,17.9,3521,13,84292,38700,45592,9.2,20,75488,26712,48776,6.3,17.9,8804,2.1,35.8,0,1984,1984,13175
1982,50,11300,12646,162569,162041,1904,15.3,1340,10.8,26015,10831,15184,6.7,16.1,24958,9081,15877,5.6,15.4,1057,0.7,30.8,0,790,803,4287
1982,51,76929,96003,1625986,1613854,14304,15.1,10560,11.1,298575,121685,176890,7.5,18.5,274312,80190,194122,5,17,24263,1.5,34,0,6050,6054,35448
1982,53,73187,87665,1203353,1210645,14846,17.2,10964,12.7,223203,109591,113612,9.1,18.4,237786,72379,165407,6,19.6,-14583,-1.2,36.8,0,6141,6163,34799
1982,54,25331,30387,463146,465341,4213,13.8,3821,12.5,74931,33269,41662,7.1,16.1,79322,28016,51306,6,17,-4391,-0.9,32.2,0,2182,2183,12185
1982,55,78173,92155,1534731,1533972,11979,13.1,9247,10.1,225320,102379,122941,6.7,14.7,223803,65129,158674,4.2,14.6,1517,0.1,29.2,0,5365,5374,28200
1982,56,11394,13083,160792,156388,2497,19.6,1681,13.2,42505,24007,18498,15.4,27.2,33697,10952,22745,7,21.5,8808,5.7,43,0,981,981,5404
1983,1,52544,64532,998744,1008250,7808,12.2,7393,11.5,168720,68834,99886,6.8,16.7,187731,63233,124498,6.3,18.6,-19011,-1.9,33.4,0,4870,4893,28696
1983,2,8803,10382,130578,128817,2258,23.1,1221,12.5,35611,16049,19562,12.5,27.6,32088,10660,21428,8.3,24.9,3523,2.7,49.8,0,757,757,4841
1983,4,46531,57195,833602,822452,9444,16.9,7194,12.9,185411,80318,105093,9.8,22.5,163110,54018,109092,6.6,19.8,22301,2.7,39.6,0,4744,4764,29779
1983,5,35928,41875,572233,570662,5454,13.2,4831,11.7,94642,38017,56625,6.7,16.6,91500,29340,62160,5.1,16,3142,0.6,32,0,3365,3373,16497
